class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
РЉаи,0.7483316659927368,0.2591296434402466,-0.2308476716279983,0.99833482503891,0.7501329779624939,0.2423133701086044,-0.2050374448299408,0.9968900680541992,0.7517567276954651,0.2434756457805633,-0.2050254046916961,0.9963127374649048,0.7528938055038452,0.2447199672460556,-0.2049996107816696,0.9965697526931764,0.7435091137886047,0.2385399639606475,-0.2188250720500946,0.9978823065757751,0.7399627566337585,0.2372409254312515,-0.2188621461391449,0.9980932474136353,0.7354834675788879,0.2359700053930282,-0.2189218699932098,0.9982622265815736,0.749912679195404,0.2532897889614105,-0.0655940622091293,0.9928238987922668,0.7217404246330261,0.2411019653081894,-0.1291006952524185,0.998397171497345,0.7474913597106934,0.2790978848934173,-0.1794508993625641,0.9969398379325868,0.7404970526695251,0.277452677488327,-0.1988311856985092,0.9983164668083192,0.7581907510757446,0.3460604846477508,0.0244707651436328,0.99473237991333,0.6771150827407837,0.3421699404716491,-0.10868551582098,0.999782383441925,0.8166522979736328,0.3856319487094879,-0.0584454238414764,0.4308004677295685,0.6194696426391602,0.3919081389904022,-0.2535829246044159,0.9946544766426086,0.8125902414321899,0.3800549805164337,-0.2731497585773468,0.4356957674026489,0.6720051765441895,0.3705117106437683,-0.4112891256809234,0.9822591543197632,0.8130074739456177,0.3869528770446777,-0.3139928877353668,0.3800390362739563,0.6865411996841431,0.3733771443367004,-0.4523453712463379,0.9676048159599304,0.806868851184845,0.381955474615097,-0.3141060769557953,0.3823910653591156,0.6929224729537964,0.3642898201942444,-0.4391838908195495,0.964930772781372,0.8046078681945801,0.3811628222465515,-0.2796356379985809,0.3836099207401275,0.6900216341018677,0.3639761209487915,-0.4071901440620422,0.9428890943527222,0.7423981428146362,0.602695882320404,0.0471800491213798,0.9949324727058412,0.6927536129951477,0.6029475927352905,-0.0472888946533203,0.9978263974189758,0.7288221120834351,0.7814236879348755,0.1151596158742904,0.8025866746902466,0.6910274028778076,0.7819575071334839,-0.0271468162536621,0.97565758228302,0.7177770733833313,0.917422652244568,0.3168180584907532,0.8816432952880859,0.6845499277114868,0.9437246322631836,0.1213262677192688,0.9682636260986328,0.7087844610214233,0.9321730732917786,0.3317926824092865,0.8537623286247253,0.6832874417304993,0.9603222608566284,0.1305888146162033,0.8424738645553589,0.7305587530136108,0.976611077785492,0.2272560149431228,0.915688455104828,0.7041341066360474,0.9894885420799256,-0.0008875080384314,0.9569591283798218
РЉаи,0.7484121918678284,0.2600772380828857,-0.2472022473812103,0.9984342455863952,0.7508828639984131,0.2434393167495727,-0.2213616073131561,0.9970805644989014,0.7527069449424744,0.2448042184114456,-0.2213577479124069,0.9964737296104432,0.7539588212966919,0.2461947947740554,-0.2213460654020309,0.996684432029724,0.7435422539710999,0.2391763627529144,-0.2358779162168502,0.998046875,0.7399770021438599,0.2378689497709274,-0.2359156608581543,0.9982374906539916,0.7354764342308044,0.2367124408483505,-0.2359784394502639,0.998405694961548,0.7514246702194214,0.2550457417964935,-0.0814282521605491,0.9927840828895568,0.721966564655304,0.242957666516304,-0.1502067744731903,0.9985342025756836,0.7481185793876648,0.280251532793045,-0.1954653561115265,0.9971500039100648,0.740475058555603,0.2786851525306701,-0.2157726287841797,0.9984697103500366,0.7601320743560791,0.3463074862957001,0.0138160092756152,0.994641125202179,0.677261233329773,0.3452770113945007,-0.1158254146575927,0.9997801184654236,0.8190139532089233,0.388115257024765,-0.0673416852951049,0.4694293141365051,0.6182838678359985,0.3949434459209442,-0.2531737089157104,0.9949964880943298,0.8110359907150269,0.3835649788379669,-0.2824905812740326,0.4575218856334686,0.6663891673088074,0.3783442676067352,-0.4117584824562073,0.9824440479278564,0.8114131689071655,0.3893369138240814,-0.3221902251243591,0.3910071849822998,0.6800194978713989,0.3773640394210815,-0.4513513147830963,0.965453326702118,0.8049169778823853,0.3838542997837066,-0.3206056654453277,0.3923948407173157,0.6852468252182007,0.3702356517314911,-0.4372588992118835,0.962574541568756,0.8026410937309265,0.3834553062915802,-0.2882994413375854,0.3914905488491058,0.6825644373893738,0.3720438778400421,-0.407248318195343,0.9399657249450684,0.7428568005561829,0.6024805307388306,0.0464035645127296,0.995181679725647,0.6930321455001831,0.6028318405151367,-0.0465207137167453,0.9979363083839417,0.7287680506706238,0.7807568907737732,0.1164343208074569,0.8169882893562317,0.6916201710700989,0.7803322672843933,-0.0297892447561025,0.9768582582473756,0.7178833484649658,0.9175021052360536,0.3260324597358703,0.889927327632904,0.6853867769241333,0.9423755407333374,0.1174701079726219,0.9696256518363952,0.7098428010940552,0.9323190450668336,0.3409823775291443,0.8589591979980469,0.6841199994087219,0.959198236465454,0.1265294849872589,0.8406455516815186,0.7304001450538635,0.9764682054519652,0.234636515378952,0.9204892516136168,0.7041173577308655,0.9877787828445436,-0.0060403160750865,0.9584004282951356
РЉаи,0.7485566139221191,0.2607797086238861,-0.246614009141922,0.998476266860962,0.7514824867248535,0.2443574219942093,-0.2219610214233398,0.9971656799316406,0.7535242438316345,0.2458326071500778,-0.2219727933406829,0.9964995384216307,0.754936695098877,0.2472656667232513,-0.221978023648262,0.9966592788696288,0.7436203360557556,0.2399002909660339,-0.2355752289295196,0.9981535077095032,0.7400004267692566,0.2386379390954971,-0.2356179654598236,0.9983277916908264,0.7355248928070068,0.2376448810100555,-0.2356819659471511,0.9985080361366272,0.7525659799575806,0.2562634646892547,-0.0855791270732879,0.9924560189247132,0.7223857045173645,0.2446446567773819,-0.1511245816946029,0.9986324310302734,0.7489254474639893,0.280927300453186,-0.196036547422409,0.9972805976867676,0.7404953241348267,0.2793280780315399,-0.2150403559207916,0.9985935091972352,0.7623910307884216,0.3464942574501037,0.0061568324454128,0.994251310825348,0.6774616837501526,0.3471415042877197,-0.1080972179770469,0.999760091304779,0.8187825083732605,0.3903885185718536,-0.0781155154109001,0.5003053545951843,0.6206632256507874,0.3980286419391632,-0.234571024775505,0.9951632022857666,0.8093584179878235,0.3864343464374542,-0.2874635756015777,0.4626452028751373,0.6651224493980408,0.3843788504600525,-0.406938225030899,0.9812692403793336,0.8100420832633972,0.3906711637973785,-0.3261029720306396,0.3867420256137848,0.6766273379325867,0.3806875348091125,-0.4439366459846496,0.95988792181015,0.8029642105102539,0.3848869204521179,-0.3236377835273742,0.3874959051609039,0.6814143061637878,0.373930275440216,-0.4279974400997162,0.956634521484375,0.8009670972824097,0.3854158222675323,-0.2927549183368683,0.385472685098648,0.6784094572067261,0.3774340450763702,-0.3997195661067962,0.9324536323547364,0.7431744337081909,0.6023003458976746,0.0402187444269657,0.99528568983078,0.6932753920555115,0.6025151014328003,-0.040298692882061,0.9980039000511168,0.7286882400512695,0.7792772054672241,0.1057595983147621,0.8304390907287598,0.6917708516120911,0.7784954309463501,-0.040307380259037,0.9779103994369508,0.7177495360374451,0.917457640171051,0.3171247839927673,0.8975877165794373,0.6857956647872925,0.9422314763069152,0.1025489941239357,0.9708600044250488,0.7099963426589966,0.9324167966842652,0.3327023386955261,0.8627017140388489,0.6847686171531677,0.9583804607391356,0.109933853149414,0.8373611569404602,0.7298192977905273,0.9758562445640564,0.217863529920578,0.9248680472373962,0.7034228444099426,0.9867606163024902,-0.0295509435236454,0.959707736968994
РЉаи,0.748838484287262,0.2616283297538757,-0.2446271628141403,0.9985028505325316,0.7521335482597351,0.2451171427965164,-0.2198565304279327,0.9972479343414308,0.7543313503265381,0.2466856241226196,-0.2198841571807861,0.9965476393699646,0.755913496017456,0.2481325417757034,-0.2199104130268097,0.9966729283332824,0.7438543438911438,0.2404677867889404,-0.2327547520399093,0.998239815235138,0.7400645017623901,0.2392036169767379,-0.2327982187271118,0.9983996748924256,0.7355707883834839,0.2383126616477966,-0.2328606098890304,0.9985918998718262,0.7533656358718872,0.2570460736751556,-0.0843580216169357,0.9923555254936218,0.723088800907135,0.2458309829235077,-0.1470996886491775,0.9987077116966248,0.7496020197868347,0.2816440761089325,-0.194580003619194,0.9973734617233276,0.740509569644928,0.2799674272537231,-0.2123675793409347,0.9986900687217712,0.7637417316436768,0.3467706143856048,0.0046483324840664,0.9934711456298828,0.6782885789871216,0.3477127254009247,-0.0999977961182594,0.9996642470359802,0.8176569938659668,0.3921386301517486,-0.0730253532528877,0.5209291577339172,0.6234472393989563,0.3999452888965606,-0.2146062552928924,0.9949635863304138,0.8104591369628906,0.3892755210399627,-0.268915981054306,0.453249990940094,0.6616529226303101,0.3872090280056,-0.3665383160114288,0.976868450641632,0.8106684684753418,0.3934012949466705,-0.3050830066204071,0.3719403445720672,0.671044111251831,0.383851408958435,-0.4004068374633789,0.9468278884887696,0.8033598065376282,0.3869411945343017,-0.3047183156013489,0.3726016283035278,0.6766742467880249,0.3764570355415344,-0.3906208276748657,0.9429521560668944,0.8018507957458496,0.3881213366985321,-0.2750435471534729,0.3705116212368011,0.6745280027389526,0.380188912153244,-0.3640258014202118,0.9162197709083556,0.7430530786514282,0.6020520329475403,0.034287616610527,0.9952293038368224,0.693270206451416,0.6008057594299316,-0.0343147292733192,0.9979315996170044,0.7285967469215393,0.7787465453147888,0.0754210725426673,0.8434675335884094,0.6915875673294067,0.7772634029388428,-0.0368627533316612,0.978745937347412,0.7176598310470581,0.9178122878074646,0.2715230584144592,0.905013918876648,0.6857756972312927,0.9425035119056702,0.1101681813597679,0.9719411730766296,0.7097523212432861,0.9328556656837464,0.2845139801502228,0.8665515780448914,0.6849358081817627,0.958132266998291,0.1173554435372352,0.8332365155220032,0.7293976545333862,0.975788712501526,0.1696940809488296,0.9291242361068726,0.7013126015663147,0.9859281182289124,-0.0217569898813962,0.9607206583023072
РЉаи,0.7491741180419922,0.2632412612438202,-0.2518140077590942,0.9984793663024902,0.7526112794876099,0.2469853460788726,-0.2279642075300216,0.9972626566886902,0.7547731995582581,0.2485607415437698,-0.2280025482177734,0.9965195655822754,0.7564812898635864,0.2499557882547378,-0.2280479967594146,0.9966182708740234,0.7441155314445496,0.2420924305915832,-0.2413090914487838,0.9982803463935852,0.7402548789978027,0.2408748567104339,-0.2413600236177444,0.9984272122383118,0.7357327342033386,0.2400634735822677,-0.2414255887269973,0.9986410140991212,0.7537063956260681,0.2585383951663971,-0.0933282822370529,0.9920899271965028,0.7235777974128723,0.2474587708711624,-0.1561634242534637,0.9987505674362184,0.7499560117721558,0.2826952040195465,-0.201750636100769,0.9974088072776794,0.7405176162719727,0.2810023128986358,-0.2200217545032501,0.998756468296051,0.7648940086364746,0.3469031453132629,-0.0006189293926581,0.9922860860824584,0.6797232627868652,0.3479112386703491,-0.1057912483811378,0.9995229244232178,0.8171635866165161,0.3929249346256256,-0.0878273993730545,0.5349075794219971,0.6268180012702942,0.4017669260501861,-0.2021996676921844,0.994040310382843,0.809951663017273,0.3900648355484009,-0.2995675206184387,0.4329319596290588,0.6584324836730957,0.389163464307785,-0.331791341304779,0.965093195438385,0.8101423382759094,0.3924596011638641,-0.3382434248924255,0.3501355350017547,0.6659936308860779,0.3841910362243652,-0.3629478514194488,0.9209207892417908,0.8025649189949036,0.3860495984554291,-0.3359788954257965,0.3507331609725952,0.6701311469078064,0.3763961791992187,-0.3559175133705139,0.9162076115608216,0.801099419593811,0.3877924680709839,-0.3057193160057068,0.3490863740444183,0.6665909886360168,0.3824726045131683,-0.3303870260715484,0.8862563967704773,0.7431536912918091,0.6013959050178528,0.0336255133152008,0.9950016736984252,0.6932595372200012,0.5987724661827087,-0.0336253941059112,0.99778813123703,0.7283139228820801,0.7784746885299683,0.0740450769662857,0.854637622833252,0.6912049055099487,0.7769004106521606,-0.0372361913323402,0.9792349338531494,0.7173758745193481,0.9176982641220092,0.2714346349239349,0.911277711391449,0.6854464411735535,0.9426616430282592,0.1096779331564903,0.9727174043655396,0.709579586982727,0.9326040744781494,0.2846196889877319,0.8690752983093262,0.6848016977310181,0.9576231241226196,0.1164313778281211,0.8279663324356079,0.728958249092102,0.9757261276245116,0.170089304447174,0.9325161576271056,0.6989107131958008,0.9866192936897278,-0.0271611604839563,0.9612786769866944
РЉаи,0.7489270567893982,0.2631916999816894,-0.2344498187303543,0.9985915422439576,0.7526472210884094,0.2469623386859893,-0.2108719050884246,0.9974740147590636,0.7548545002937317,0.2486012279987335,-0.2109030932188034,0.9967841506004332,0.7567216157913208,0.2501577734947204,-0.2109351605176925,0.9968696236610411,0.7439944744110107,0.2421816736459732,-0.2288548648357391,0.99840646982193,0.7400968074798584,0.2410271167755127,-0.2288998365402221,0.9985372424125672,0.7356735467910767,0.2402243316173553,-0.2290222346782684,0.9987403750419616,0.754951536655426,0.2590168714523315,-0.0790328830480575,0.9927253723144532,0.7239335179328918,0.2474700063467025,-0.1189659684896469,0.998836874961853,0.749956488609314,0.2828350365161896,-0.185401514172554,0.99761962890625,0.7400995492935181,0.2809443175792694,-0.215156003832817,0.9988587498664856,0.7664033770561218,0.3468355238437652,0.0057385354302823,0.9926838278770448,0.6822224855422974,0.3472439348697662,-0.0606162473559379,0.9994534254074096,0.8151561617851257,0.3946114480495453,-0.0955911427736282,0.5677930116653442,0.6337125301361084,0.4019727110862732,-0.1785591393709182,0.9925235509872437,0.8194214701652527,0.3909130096435547,-0.3195808827877044,0.4592158794403076,0.6409375667572021,0.3925615549087524,-0.3735151588916778,0.9607340097427368,0.8199216723442078,0.3920876383781433,-0.3630487322807312,0.3682547211647033,0.6395941376686096,0.3907402455806732,-0.4181293845176697,0.9128003716468812,0.8149838447570801,0.3865003287792206,-0.3662107586860657,0.3697476089000702,0.6438243985176086,0.3812082409858703,-0.42522794008255,0.909019649028778,0.8126861453056335,0.3885153830051422,-0.3282932043075561,0.3668294548988342,0.6452442407608032,0.3844127953052521,-0.3842852413654327,0.879410982131958,0.7431954145431519,0.6010151505470276,0.02481409907341,0.9951127171516418,0.6931102871894836,0.5965616106987,-0.024789722636342,0.9977486729621888,0.7278540730476379,0.7767828106880188,0.0466440245509147,0.8661314249038696,0.6883404850959778,0.7761341333389282,-0.0342205390334129,0.9797806739807128,0.7173115015029907,0.9150197505950928,0.2481567412614822,0.9167668223381042,0.6831707954406738,0.9409576654434204,0.1254389584064483,0.9732035398483276,0.7097867727279663,0.9269202351570128,0.2615947425365448,0.8695871233940125,0.6834020614624023,0.9552052021026612,0.1339050531387329,0.8200850486755371,0.7281938791275024,0.9752882122993468,0.1454290449619293,0.9353892207145692,0.6937397718429565,0.9868361353874208,-0.0099637154489755,0.961351752281189
РЉаи,0.7484022378921509,0.2631996870040893,-0.2308426648378372,0.9987232089042664,0.7524375319480896,0.2469491958618164,-0.2058989554643631,0.9977107644081116,0.7547783255577087,0.2485671937465667,-0.2058867663145065,0.9970847368240356,0.7565659284591675,0.2501446902751922,-0.2058824002742767,0.997160255908966,0.7433050870895386,0.2423484623432159,-0.2172388732433319,0.9985528588294984,0.7395201325416565,0.2412236332893371,-0.2172804176807403,0.998670220375061,0.7352491617202759,0.2404308319091797,-0.2172802686691284,0.9988551735877992,0.7546740770339966,0.2589488327503204,-0.0769369378685951,0.9934133887290956,0.723946213722229,0.247350201010704,-0.1057667732238769,0.9989402294158936,0.7499380111694336,0.282897025346756,-0.182277649641037,0.9978444576263428,0.739686131477356,0.2809286713600158,-0.1946232914924621,0.9989659190177916,0.7667067050933838,0.3464995622634887,0.0101573448628187,0.9933298230171204,0.6837297081947327,0.3468298017978668,-0.0496047213673591,0.9994508028030396,0.8125389814376831,0.3951160013675689,-0.091696485877037,0.6052114963531494,0.6420862078666687,0.4019195139408111,-0.1740399003028869,0.9918833374977112,0.8207272291183472,0.3910284638404846,-0.322700172662735,0.5063967108726501,0.6390658617019653,0.3955459296703338,-0.402247667312622,0.9618901610374452,0.823000431060791,0.3937288820743561,-0.3692933917045593,0.4180301427841186,0.6355876326560974,0.3934225440025329,-0.4501201212406158,0.9159221053123474,0.8181706666946411,0.3878776133060455,-0.376624584197998,0.4199714064598083,0.6397883296012878,0.3838321566581726,-0.4580958783626556,0.9128330945968628,0.8155413866043091,0.3894729614257812,-0.3329278230667114,0.4157119393348694,0.6426447033882141,0.3861344158649444,-0.4120742678642273,0.8848274946212769,0.743503987789154,0.6006790399551392,0.0203399397432804,0.9954426884651184,0.6929971575737,0.5959956645965576,-0.0203230027109384,0.9978496432304382,0.7278229594230652,0.7755029201507568,0.0402565971016883,0.8771268725395203,0.6870424151420593,0.775209367275238,-0.0328652411699295,0.980269193649292,0.717400312423706,0.9129542112350464,0.2519520819187164,0.9214832186698914,0.6816492676734924,0.9386738538742064,0.1293638795614242,0.9735987782478333,0.7105032801628113,0.9243930578231812,0.2667341828346252,0.8698047995567322,0.6823437213897705,0.952663779258728,0.138656660914421,0.8134108781814575,0.7278591990470886,0.9744186401367188,0.1560205221176147,0.9380167722702026,0.6904478669166565,0.9872956871986388,0.0012510891538113,0.9614811539649964
РЉаи,0.7474808692932129,0.2631689310073852,-0.2301800549030304,0.99883371591568,0.7518779039382935,0.2469327300786972,-0.2064907997846603,0.9979099035263062,0.7545371055603027,0.2485340684652328,-0.2065207660198211,0.997337281703949,0.7564394474029541,0.2501453757286072,-0.206558495759964,0.9974031448364258,0.7423082590103149,0.2424690425395965,-0.2149327546358108,0.9986754655838012,0.7387089133262634,0.2414098083972931,-0.2149704247713089,0.9987799525260924,0.7343819737434387,0.240615889430046,-0.2149834334850311,0.9989506006240844,0.7548695206642151,0.2592993080615997,-0.0772334933280944,0.9939984679222108,0.7239173650741577,0.2474579662084579,-0.1063606962561607,0.9990238547325134,0.7498657703399658,0.2828855216503143,-0.1826426535844802,0.9980342984199524,0.7391370534896851,0.2808328866958618,-0.1931811571121215,0.9990562796592712,0.7682863473892212,0.3465111553668976,-0.0040329690091311,0.9938223958015442,0.6855323314666748,0.3468795716762543,-0.0503877624869346,0.9994137287139891,0.815718948841095,0.3979746401309967,-0.1145457252860069,0.6388378143310547,0.642623782157898,0.4014137387275696,-0.1761607229709625,0.9910055994987488,0.8239718675613403,0.391772598028183,-0.3397051095962524,0.5418100357055664,0.6410559415817261,0.3939104378223419,-0.3994865417480469,0.9589964151382446,0.8248386383056641,0.3944448828697204,-0.3847415149211883,0.4492760896682739,0.640609085559845,0.3932335674762726,-0.4450012147426605,0.9093219637870787,0.8198527097702026,0.3885658383369446,-0.3892709612846374,0.4516764879226684,0.6450874209403992,0.3836667239665985,-0.4463272094726562,0.9068000316619872,0.8175913095474243,0.3898993730545044,-0.3485890626907348,0.4457600116729736,0.6464998722076416,0.3853654265403747,-0.4059003889560699,0.8789578676223755,0.7439229488372803,0.6006309390068054,0.0164070948958396,0.9957532286643982,0.6928820610046387,0.594409704208374,-0.0163927674293518,0.997978687286377,0.7279121279716492,0.7730341553688049,0.0491576083004474,0.8881947994232178,0.6847335696220398,0.7719650268554688,-0.0241571571677923,0.9816169142723083,0.7174497842788696,0.9069855809211732,0.264352798461914,0.9277152419090272,0.6770881414413452,0.92533940076828,0.1447228789329528,0.9753169417381288,0.7109993696212769,0.9165237545967102,0.2769905924797058,0.8746416568756104,0.6793670654296875,0.9360169172286988,0.1544652730226516,0.8173325657844543,0.7267454862594604,0.9718212485313416,0.1707066893577575,0.9420146942138672,0.6793211698532104,0.9837675094604492,0.0187844075262546,0.963537096977234
РЉаи,0.7464900612831116,0.2631609439849853,-0.2274948060512542,0.9989333748817444,0.7513073682785034,0.2470035403966903,-0.2043560445308685,0.9980898499488832,0.754096508026123,0.2485831975936889,-0.2043972462415695,0.9975677728652954,0.7563336491584778,0.2502138912677765,-0.2044426202774047,0.997626006603241,0.7417385578155518,0.2427768260240554,-0.2145477831363678,0.9987833499908448,0.7379692792892456,0.2417466938495636,-0.2145647257566452,0.9988751411437988,0.7337673306465149,0.2409437447786331,-0.2145189046859741,0.9990319609642028,0.754793643951416,0.2596202492713928,-0.0754063427448272,0.994535744190216,0.7237237691879272,0.2476982921361923,-0.1018362417817115,0.9990919232368468,0.749584972858429,0.2828901410102844,-0.1799916923046112,0.9982039332389832,0.7385632395744324,0.2807814180850982,-0.190971553325653,0.9991340041160583,0.7689145803451538,0.3463939130306244,-0.0072317710146307,0.99430650472641,0.6864516139030457,0.3468354940414428,-0.0444243401288986,0.9993352890014648,0.8158144950866699,0.4000509083271026,-0.120838738977909,0.6692831516265869,0.6433623433113098,0.4005858600139618,-0.1708544641733169,0.9892688989639282,0.8253270983695984,0.3919260799884796,-0.3473852276802063,0.5754942893981934,0.6433706283569336,0.3933377563953399,-0.3968421220779419,0.9518169164657592,0.8265749216079712,0.395095944404602,-0.3938502669334411,0.4811816811561584,0.6420422792434692,0.393122524023056,-0.4422468543052673,0.8963257670402527,0.8223955035209656,0.3891110718250274,-0.4014176428318023,0.4842948615550995,0.6474083662033081,0.3836779296398163,-0.443913459777832,0.8945987820625305,0.8200629353523254,0.3903250694274902,-0.3575835525989532,0.4770022928714752,0.64897620677948,0.3851231038570404,-0.4031690657138824,0.8667126297950745,0.744156002998352,0.6006262302398682,0.0141879338771104,0.996027648448944,0.6927816271781921,0.5937185287475586,-0.0141468225046992,0.9980750679969788,0.727895975112915,0.7722615003585815,0.0440638959407806,0.8981327414512634,0.6838849782943726,0.769582211971283,-0.0220974925905466,0.9828358292579652,0.7174253463745117,0.9061295986175536,0.2567650973796844,0.9333959817886353,0.6751838326454163,0.9223971962928772,0.1401945501565933,0.976883590221405,0.7109450697898865,0.9156104326248168,0.2707665264606476,0.879194974899292,0.6777971386909485,0.9330544471740724,0.1490967720746994,0.8209003210067749,0.7260314226150513,0.9708289504051208,0.1538648158311844,0.9457170963287354,0.67757248878479,0.9822956323623656,0.0138939600437879,0.965399980545044
РЉаи,0.7456678748130798,0.2631458938121795,-0.2464736998081207,0.998988151550293,0.7507871389389038,0.2470013499259948,-0.2245596945285797,0.9981926679611206,0.7538152933120728,0.2485580593347549,-0.2246085703372955,0.9976972937583924,0.7562742233276367,0.2501775026321411,-0.2246756553649902,0.9977442622184752,0.7411453127861023,0.2429783344268798,-0.2296306788921356,0.998846709728241,0.7371627688407898,0.2420059144496917,-0.2296499460935592,0.9989262223243712,0.7331206798553467,0.241284966468811,-0.2296547889709472,0.9990787506103516,0.755091667175293,0.2598649263381958,-0.0993252247571945,0.9948424696922302,0.7234528064727783,0.2483986467123031,-0.1162222251296043,0.999128758907318,0.7493453621864319,0.282868355512619,-0.2007621526718139,0.9983023405075072,0.7380668520927429,0.2807218134403229,-0.207619160413742,0.9991844296455384,0.769990861415863,0.346467912197113,-0.0257248766720294,0.9943566918373108,0.6877199411392212,0.3469726145267486,-0.0624598860740661,0.9992235898971558,0.8189387321472168,0.4012242555618286,-0.1250782907009124,0.6900086402893066,0.6432044506072998,0.4005188345909118,-0.1886718571186065,0.9867441058158876,0.827050507068634,0.3924288153648376,-0.3301809430122375,0.5788741707801819,0.6494675278663635,0.3925244510173797,-0.3988311886787414,0.931743025779724,0.8275782465934753,0.3940650522708893,-0.3695884346961975,0.4759380519390106,0.6510950326919556,0.3922334909439087,-0.4407040476799011,0.8622350096702576,0.8236081004142761,0.3884108364582062,-0.373787373304367,0.4794102609157562,0.6564488410949707,0.3833611905574798,-0.4380230009555816,0.8601726293563843,0.8214139938354492,0.3901311755180359,-0.3384561240673065,0.4718731641769409,0.6569873094558716,0.3845860064029693,-0.4029449820518493,0.8317058682441711,0.7443724274635315,0.6007047295570374,0.0152931604534387,0.9961999654769896,0.6926918029785156,0.5933561325073242,-0.0152712287381291,0.9981464147567748,0.7278900742530823,0.7709152102470398,0.0481035187840461,0.9068955183029176,0.6836507320404053,0.7673241496086121,-0.0106544326990842,0.9839901328086852,0.7174021005630493,0.9063342809677124,0.2637257874011993,0.9387505650520324,0.6712385416030884,0.9184419512748718,0.1425581276416778,0.9783473014831544,0.7109857797622681,0.916501522064209,0.2774702906608581,0.8835278153419495,0.6738196015357971,0.92932391166687,0.1507393717765808,0.8244078159332275,0.7253890037536621,0.9697863459587096,0.1607496738433838,0.9490878582000732,0.6719808578491211,0.9761041402816772,0.0155082419514656,0.9671165347099304
РЉаи,0.7452727556228638,0.2631693184375763,-0.2485924512147903,0.9990126490592957,0.7504389882087708,0.2470558583736419,-0.2269265204668045,0.9982311725616456,0.7536952495574951,0.2485716640949249,-0.226973220705986,0.9977359771728516,0.756232500076294,0.2501740455627441,-0.2270369231700897,0.997765302658081,0.7407200336456299,0.2432406544685363,-0.2316270768642425,0.998876929283142,0.7367256879806519,0.2423603683710098,-0.23164963722229,0.9989486336708068,0.7327197790145874,0.2417056411504745,-0.2316648513078689,0.999105989933014,0.7552371621131897,0.2599951326847076,-0.1034807786345481,0.9949644804000854,0.7231009006500244,0.249308094382286,-0.1222443804144859,0.9991427063941956,0.7490153908729553,0.2828834652900696,-0.2035458832979202,0.9983559846878052,0.7375195026397705,0.2806836068630218,-0.2102227956056594,0.9992209672927856,0.7707111239433289,0.3465080857276916,-0.0321926288306713,0.9942294359207152,0.6883081793785095,0.3470890820026397,-0.0673849508166313,0.9991238713264464,0.8211593627929688,0.4013582468032837,-0.1283075958490371,0.7066519260406494,0.6430157423019409,0.4007259011268616,-0.1942303627729416,0.9852933883666992,0.8257255554199219,0.3927722871303558,-0.3278264105319977,0.5723441243171692,0.6492437124252319,0.3921126127243042,-0.4039929807186126,0.9198593497276306,0.8262561559677124,0.3943860828876495,-0.3668813407421112,0.4629214704036712,0.654019296169281,0.3916925191879272,-0.4455662667751312,0.8397110104560852,0.8217632174491882,0.3886565268039703,-0.370061993598938,0.4664153754711151,0.6581265926361084,0.3830896019935608,-0.441631942987442,0.8374665975570679,0.8196526765823364,0.3902954459190368,-0.3356530368328094,0.4593285024166107,0.6582963466644287,0.3844391703605652,-0.4077155590057373,0.8085052967071533,0.7444390654563904,0.6008678078651428,0.012766808271408,0.9963423609733582,0.692649245262146,0.593263566493988,-0.0127594098448753,0.9981968998908995,0.7278769612312317,0.7705010175704956,0.0562291741371154,0.9149805903434752,0.6826143860816956,0.7659661173820496,-0.0010465334635227,0.9849698543548584,0.7173812985420227,0.9064041376113892,0.2632310390472412,0.9434897899627686,0.6696404218673706,0.9149107336997986,0.1599495559930801,0.9795847535133362,0.7110292911529541,0.9170472025871276,0.2767148315906524,0.8858374953269958,0.6726425886154175,0.9262367486953736,0.1690553724765777,0.8275426626205444,0.7245900630950928,0.9681464433670044,0.158041849732399,0.9520127177238464,0.6670820116996765,0.9720611572265624,0.0361483842134475,0.9685518145561218
